age,sex,race,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,is_violent_recid,two_year_recid,length_of_stay,class
25,Male,Hispanic,1,37,F,1,0,1,0,Low
46,Male,Hispanic,0,1,F,0,0,0,1,Low
43,Male,Caucasian,0,1,F,1,0,1,1,Low
24,Male,Caucasian,0,1,F,1,0,1,0,Low
34,Male,African-American,10,1,F,0,0,0,1,Medium
56,Male,Hispanic,2,108,F,0,0,0,1,Low
26,Male,Caucasian,2,1,F,0,0,0,3,Low
31,Male,Caucasian,0,1,F,0,0,0,0,Low
23,Male,African-American,1,24,F,1,0,1,22,Low
39,Male,African-American,0,1,F,0,0,0,18,Low
50,Male,African-American,4,1,F,1,0,1,0,Low
22,Female,African-American,0,1,M,0,0,0,1,Medium
25,Female,African-American,0,1,M,0,0,0,0,Low
21,Female,African-American,2,1,F,0,0,0,1,High
20,Male,Caucasian,1,1,F,0,0,0,0,Low
54,Male,African-American,12,0,M,1,1,1,118,Medium
27,Female,African-American,2,1,F,1,1,1,4,Medium
45,Male,Caucasian,5,4,F,1,0,1,1,Medium
34,Male,African-American,13,1,F,1,0,1,1,Medium
55,Female,Caucasian,0,1,F,0,0,0,1,Low
24,Male,African-American,0,1,M,0,0,0,0,Low
20,Male,African-American,0,0,F,1,1,1,0,High
37,Male,African-American,5,0,M,1,0,1,6,Medium
34,Female,Caucasian,1,21,M,0,0,0,1,Low
41,Female,African-American,2,26,F,1,0,1,23,Medium
21,Male,African-American,1,1,F,1,0,1,0,Medium
22,Male,African-American,3,1,F,1,0,1,8,Low
24,Male,African-American,0,0,F,0,0,0,1,High
42,Male,Caucasian,8,1,F,0,0,0,1,Low
23,Female,African-American,0,1,M,1,0,1,0,Low
40,Female,African-American,1,73,F,0,0,0,0,Low
19,Male,African-American,2,43,F,1,0,1,43,High
20,Male,Caucasian,0,1,M,0,0,0,3,Low
44,Female,Caucasian,0,1,F,1,0,1,0,Low
20,Male,African-American,0,1,M,1,1,0,1,Low
27,Male,African-American,5,1,M,0,0,0,0,Medium
20,Male,Caucasian,0,1,M,1,1,1,0,High
20,Male,African-American,0,3,F,0,0,0,0,Medium
28,Male,Caucasian,1,1,F,1,0,1,30,Low
29,Male,African-American,9,0,F,1,1,1,4,Medium
21,Male,African-American,0,1,F,1,0,1,1,High
45,Male,African-American,4,114,M,1,0,1,1,Low
24,Female,African-American,2,1,F,1,0,1,57,Medium
60,Male,African-American,15,38,F,1,0,1,38,Low
43,Male,African-American,8,34,F,1,0,1,38,Low
21,Male,Other,0,3,F,1,0,1,1,Low
24,Female,African-American,0,0,F,0,0,0,0,Medium
23,Male,African-American,3,1,F,1,0,1,6,Medium
27,Male,Caucasian,0,0,F,0,0,0,12,Low
24,Male,Caucasian,0,2,F,0,0,0,0,Low
31,Male,African-American,6,27,M,1,1,1,48,Medium
22,Male,African-American,0,5,F,1,0,1,5,Low
46,Female,African-American,4,56,F,0,0,0,55,Medium
53,Male,African-American,3,241,M,0,0,0,206,High
54,Male,Caucasian,0,0,F,0,0,0,0,Low
37,Female,Caucasian,5,36,F,1,0,1,33,Low
35,Female,African-American,7,1,F,1,1,1,1,Medium
53,Female,African-American,0,1,F,0,0,0,1,Medium
26,Male,African-American,9,1,M,1,1,1,1,Low
48,Male,African-American,7,1,M,1,0,1,4,Low
63,Male,African-American,22,272,M,1,0,1,9,High
56,Female,African-American,2,1,M,1,0,1,0,Low
25,Male,African-American,6,0,F,1,1,1,0,Medium
49,Female,Caucasian,0,0,F,0,0,0,1,Low
34,Male,Caucasian,0,1,M,1,0,1,29,Low
21,Male,African-American,0,1,M,1,0,1,1,Medium
23,Male,Caucasian,0,3,F,1,0,1,1,Medium
57,Male,Caucasian,0,2,F,0,0,0,1,Low
29,Male,Caucasian,8,91,F,1,0,1,8,Medium
34,Female,Other,0,212,F,1,1,0,13,Low
25,Male,Caucasian,5,1,F,1,1,1,35,High
42,Female,African-American,1,1,F,0,0,0,0,Medium
51,Male,African-American,1,0,F,0,0,0,0,Medium
26,Male,African-American,7,1,F,0,0,0,0,Medium
31,Male,Other,5,0,M,0,0,0,1,Low
34,Male,African-American,9,1,F,0,0,0,0,High
53,Male,African-American,13,1,M,0,0,0,1,Medium
43,Female,African-American,6,0,F,0,0,0,0,Medium
34,Male,African-American,0,3,F,0,0,0,1,Low
27,Female,Caucasian,2,0,F,1,0,1,0,Medium
51,Male,African-American,0,1,M,0,0,0,5,Low
26,Male,Caucasian,1,1,M,0,0,0,0,Low
47,Male,African-American,5,1,F,0,0,0,2,Medium
22,Male,Caucasian,0,1,F,0,0,0,0,Low
36,Female,Caucasian,0,0,F,0,0,0,1,Low
36,Female,Hispanic,1,0,M,0,0,0,1,Low
41,Male,Caucasian,4,3,F,1,0,1,0,Low
37,Male,African-American,2,1,M,0,0,0,0,Low
21,Male,African-American,2,34,F,0,0,0,34,Low
25,Male,African-American,6,1,M,0,0,0,0,Medium
27,Male,Hispanic,1,284,F,1,1,1,3,Low
31,Female,Hispanic,2,1,F,1,0,1,1,Low
24,Male,African-American,7,97,M,1,0,1,97,High
33,Male,Caucasian,0,2,M,0,0,0,0,Low
46,Male,Caucasian,5,1,F,0,0,0,0,Medium
44,Female,Caucasian,3,0,F,1,0,1,11,Low
46,Male,Caucasian,0,1,F,1,0,1,0,Low
28,Female,African-American,1,1,F,0,0,0,0,Low
28,Male,African-American,5,1,F,1,1,1,170,Medium
66,Male,African-American,5,1,F,1,0,1,0,Low
20,Male,Caucasian,0,0,M,0,0,0,1,Low
27,Male,African-American,2,1,F,0,0,0,0,Low
24,Female,Other,0,1,F,0,0,0,1,Low
25,Male,African-American,3,1,F,1,0,1,5,Low
31,Male,Caucasian,8,31,M,0,0,0,28,High
39,Female,African-American,1,7,F,0,0,0,62,Medium
41,Female,African-American,7,0,F,1,0,1,1,Low
26,Male,African-American,0,1,F,0,0,0,1,Low
25,Male,African-American,2,27,M,1,0,1,0,Medium
35,Male,African-American,5,1,F,0,0,0,0,Low
55,Male,Hispanic,0,1,M,0,0,0,0,Low
22,Male,African-American,2,0,F,1,0,1,6,High
29,Female,Other,2,0,M,1,0,1,1,Low
25,Male,African-American,7,0,F,1,0,1,0,High
50,Male,Caucasian,18,171,M,1,0,1,32,Medium
27,Female,Caucasian,2,1,M,0,0,0,0,Low
50,Male,Hispanic,5,1,F,1,1,1,3,Low
20,Female,Caucasian,0,1,M,1,0,1,0,Medium
56,Male,Caucasian,5,1,M,1,1,0,0,Medium
25,Male,African-American,5,1,F,1,0,1,0,High
48,Female,African-American,1,1,F,0,0,0,0,Low
21,Male,African-American,1,1,F,0,0,0,1,High
31,Male,Caucasian,2,0,M,1,0,1,33,Low
35,Male,Caucasian,0,1,M,0,0,0,0,Low
25,Male,Hispanic,6,1,M,1,0,1,39,Medium
34,Male,African-American,2,1,F,1,0,1,0,Low
32,Male,African-American,0,1,F,0,0,0,24,Medium
33,Male,Hispanic,1,90,M,0,0,0,46,Low
31,Female,African-American,1,0,F,1,0,1,33,Low
29,Male,African-American,6,67,F,1,0,1,45,Medium
25,Male,African-American,2,96,F,0,0,0,62,High
26,Male,African-American,13,31,M,1,0,0,11,High
44,Female,Hispanic,0,1,M,0,0,0,1,Low
31,Male,African-American,11,0,M,1,0,1,1,Medium
28,Male,African-American,3,1,M,1,0,1,8,Low
47,Female,Hispanic,1,61,F,0,0,0,2,Low
27,Female,African-American,10,1,F,1,0,1,14,High
24,Male,African-American,0,1,F,1,0,1,6,High
49,Male,Caucasian,0,1,F,0,0,0,0,Low
40,Female,Caucasian,0,0,F,0,0,0,0,Low
22,Male,African-American,4,12,M,0,0,0,0,Medium
28,Male,African-American,5,1,F,1,0,1,3,Low
51,Female,Caucasian,1,98,F,0,0,0,1,Low
24,Male,African-American,2,1,F,1,0,1,0,Medium
49,Male,Caucasian,1,26,M,0,0,0,0,Low
33,Male,Caucasian,0,1,M,1,0,1,23,Medium
34,Male,African-American,6,74,F,1,0,1,131,Low
30,Male,African-American,8,42,M,1,1,1,32,High
44,Male,Caucasian,0,1,F,1,0,1,21,Medium
41,Male,African-American,12,0,F,1,1,1,0,Medium
46,Male,Caucasian,0,1,F,0,0,0,1,Low
57,Male,African-American,2,1,M,0,0,0,0,Low
44,Female,Caucasian,1,31,M,0,0,0,30,Low
32,Male,African-American,0,0,F,0,0,0,0,High
36,Male,African-American,1,1,M,0,0,0,1,High
30,Male,African-American,1,1,M,0,0,0,0,High
28,Male,African-American,0,1,M,0,0,0,5,Low
31,Male,Caucasian,3,1,M,1,0,1,0,Low
29,Male,African-American,8,1,F,1,1,1,6,High
21,Male,African-American,1,1,M,0,0,0,15,Medium
23,Male,African-American,5,24,F,1,1,1,1,High
27,Male,Other,0,1,M,0,0,0,0,Low
25,Male,Caucasian,4,30,F,0,0,0,1,High
49,Female,African-American,25,1,F,1,0,1,9,High
35,Male,Other,2,1,F,0,0,0,0,Medium
35,Male,Hispanic,0,1,F,1,1,1,87,Low
25,Female,African-American,1,1,M,1,1,1,1,High
32,Male,Hispanic,2,15,M,1,0,1,0,Medium
35,Male,African-American,9,1,F,0,0,0,1,Medium
33,Male,Caucasian,4,1,M,0,0,0,0,Low
38,Male,Caucasian,8,1,F,0,0,0,0,Low
32,Male,African-American,0,1,M,0,0,0,0,High
23,Female,African-American,0,1,M,0,0,0,0,Low
67,Male,African-American,3,1,F,0,0,0,0,Low
23,Male,African-American,4,1,F,0,0,0,31,High
26,Female,African-American,0,1,M,0,0,0,1,High
31,Male,African-American,9,0,F,1,0,1,0,High
22,Male,African-American,0,1,M,1,0,1,1,Low
20,Female,Caucasian,0,1,F,1,0,1,18,High
24,Male,African-American,1,1,F,0,0,0,0,Low
37,Male,African-American,0,1,M,0,0,0,0,Medium
29,Male,African-American,0,1,F,0,0,0,1,Medium
34,Male,Other,0,2,F,0,0,0,2,Low
29,Male,African-American,9,1,F,1,0,1,1,Medium
49,Male,Caucasian,3,1,F,0,0,0,0,Low
31,Male,African-American,2,1,F,0,0,0,0,Low
59,Male,Caucasian,0,1,M,0,0,0,0,Low
39,Male,African-American,2,1,M,1,0,1,1,Low
23,Male,African-American,1,1,F,0,0,0,0,Medium
27,Male,African-American,3,1,F,1,0,1,0,Low
22,Male,African-American,1,1,F,0,0,0,4,High
21,Male,Caucasian,0,1,F,1,0,1,0,High
36,Male,African-American,0,1,F,0,0,0,0,Low
30,Male,African-American,10,8,F,1,0,1,7,Medium
31,Male,Caucasian,3,0,M,0,0,0,0,Medium
29,Female,Hispanic,0,3,M,0,0,0,0,Low
47,Male,Other,5,1,M,1,0,1,0,Low
25,Male,African-American,7,258,F,1,0,0,14,High
26,Male,Caucasian,0,1,F,0,0,0,1,Low
24,Male,African-American,0,1,M,0,0,0,0,Low
43,Male,Other,1,3,F,0,0,0,0,Low
27,Male,African-American,11,1,F,0,0,0,3,High
28,Male,Caucasian,4,1,F,0,0,0,190,Low
33,Female,Other,0,1,F,0,0,0,0,Low
54,Male,Caucasian,3,1,F,1,1,1,8,Low
57,Male,Caucasian,0,1,M,0,0,0,1,Low
54,Male,Caucasian,11,127,F,1,0,1,14,High
30,Male,African-American,2,1,F,0,0,0,16,Low
27,Male,Other,0,1,M,0,0,0,1,Low
31,Female,African-American,4,0,F,0,0,0,0,High
29,Male,Caucasian,0,1,F,0,0,0,0,Low
29,Female,Hispanic,0,2,M,1,1,1,1,Low
33,Male,Hispanic,2,5,M,0,0,0,4,Low
22,Male,African-American,0,1,M,0,0,0,1,Low
28,Male,African-American,2,75,F,1,0,0,74,Low
35,Male,African-American,0,1,M,1,1,1,1,High
29,Male,African-American,2,1,F,1,0,1,1,Low
30,Male,African-American,14,1,F,1,0,0,5,Medium
44,Female,African-American,1,45,M,0,0,0,1,Low
27,Male,African-American,2,1,F,1,0,1,0,High
63,Female,Caucasian,0,1,M,0,0,0,0,Low
27,Male,African-American,6,1,F,1,0,1,0,Medium
34,Male,Other,3,1,M,0,0,0,0,Low
36,Male,Caucasian,0,1,F,1,1,1,37,High
31,Male,African-American,5,50,F,1,0,1,336,High
21,Male,African-American,0,1,F,0,0,0,1,High
23,Male,Caucasian,1,1,F,0,0,0,1,Low
55,Male,African-American,1,43,F,0,0,0,43,Medium
40,Male,African-American,1,1,F,0,0,0,75,Low
30,Male,African-American,3,1,M,1,1,1,1,Medium
41,Male,African-American,1,1,M,0,0,0,1,Medium
56,Male,Caucasian,0,0,M,0,0,0,0,Low
23,Male,African-American,1,1,F,1,0,1,1,Low
61,Male,African-American,14,1,M,1,0,0,1,Low
22,Male,Hispanic,0,1,F,1,0,1,10,Medium
20,Male,African-American,0,1,F,1,0,1,1,Medium
49,Male,Caucasian,2,1,F,1,0,1,91,Low
31,Male,African-American,6,1,F,0,0,0,25,Medium
50,Male,African-American,7,1,F,1,0,1,1,Medium
31,Female,African-American,3,1,M,1,0,1,0,Low
32,Male,African-American,4,1,F,0,0,0,3,High
26,Female,Caucasian,7,48,F,1,0,1,12,Medium
44,Male,African-American,0,1,F,1,0,1,0,Low
56,Male,Other,0,1,M,0,0,0,1,Low
62,Male,African-American,0,0,M,0,0,0,0,Low
43,Male,African-American,3,1,F,1,0,1,1,Low
31,Male,Hispanic,8,171,M,1,0,1,2,High
24,Female,African-American,1,0,M,1,0,1,0,Low
41,Male,African-American,13,1,F,1,0,1,0,High
23,Male,Caucasian,0,1,M,0,0,0,0,Medium
25,Male,African-American,1,1,F,0,0,0,0,Low
53,Male,Other,0,1,M,0,0,0,0,Low
67,Male,Caucasian,0,0,M,0,0,0,42,Low
38,Male,Hispanic,0,1,M,0,0,0,1,Low
40,Male,Other,1,1,F,0,0,0,1,Low
20,Male,African-American,0,0,F,1,0,1,0,Medium
45,Female,Other,1,1,F,0,0,0,2,Low
29,Male,African-American,3,1,M,1,1,1,60,High
32,Male,Hispanic,0,0,M,0,0,0,0,Low
34,Female,Caucasian,0,2,F,1,0,1,0,Low
23,Male,African-American,1,231,M,1,1,1,149,High
39,Female,Other,0,1,F,0,0,0,1,Low
29,Male,African-American,0,0,F,0,0,0,1,Low
46,Male,African-American,4,8,F,0,0,0,8,Low
31,Male,African-American,9,1,M,1,1,1,27,High
24,Male,African-American,1,13,M,0,0,0,0,Low
28,Male,African-American,1,0,F,1,1,1,0,Low
25,Female,African-American,0,1,M,1,0,1,1,Low
24,Female,African-American,0,1,M,0,0,0,1,Medium
29,Male,Other,5,1,F,0,0,0,258,Medium
28,Male,Hispanic,3,1,F,1,1,1,165,High
36,Male,Caucasian,1,2,F,0,0,0,0,Low
25,Male,African-American,2,0,M,1,1,0,2,Medium
29,Male,Caucasian,0,0,F,0,0,0,13,Low
26,Female,Caucasian,1,1,F,0,0,0,3,High
23,Male,African-American,3,1,F,1,0,1,1,High
20,Male,Other,1,1,F,1,0,1,35,High
32,Male,African-American,4,1,F,1,1,1,1,Medium
29,Male,Hispanic,1,0,F,0,0,0,2,Low
26,Female,Caucasian,0,1,F,0,0,0,0,Low
45,Male,Hispanic,3,83,F,0,0,0,0,Low
35,Male,Caucasian,0,1,M,1,0,1,0,Low
23,Male,African-American,0,2,M,1,0,1,0,Low
46,Female,Caucasian,0,0,M,0,0,0,0,Low
41,Male,Caucasian,0,1,F,0,0,0,1,Low
22,Male,Caucasian,0,0,M,1,0,1,0,Medium
27,Male,African-American,7,1,M,1,0,1,27,Medium
38,Female,Other,0,1,M,0,0,0,1,Low
24,Female,African-American,1,26,F,1,1,1,0,Medium
27,Male,African-American,10,1,F,1,0,1,1,High
22,Male,Caucasian,1,1,M,0,0,0,24,Medium
43,Female,African-American,3,44,F,1,0,1,43,Low
26,Male,African-American,3,1,M,1,0,1,2,Medium
26,Male,Caucasian,7,1,M,0,0,0,68,Medium
29,Male,Caucasian,3,1,F,1,0,1,1,Low
42,Female,African-American,17,8,F,1,0,1,8,High
30,Male,African-American,0,1,M,0,0,0,0,Low
34,Male,Caucasian,1,1,F,0,0,0,0,Medium
23,Male,Caucasian,3,1,M,0,0,0,1,Medium
47,Female,Caucasian,0,1,M,0,0,0,0,Low
55,Male,Caucasian,2,1,M,0,0,0,13,Low
30,Female,Caucasian,5,168,F,1,1,1,160,Medium
30,Male,Hispanic,0,1,M,0,0,0,1,Low
43,Male,African-American,2,0,F,0,0,0,1,Medium
45,Male,African-American,38,1,F,1,1,1,121,High
30,Male,Hispanic,0,1,M,0,0,0,1,Low
61,Female,Caucasian,15,10,F,0,0,0,0,Medium
63,Male,African-American,16,1,M,0,0,0,0,High
49,Male,Caucasian,0,1,F,0,0,0,0,Low
49,Male,African-American,1,0,M,0,0,0,1,Low
42,Male,African-American,1,0,F,0,0,0,0,Low
24,Male,African-American,1,1,M,0,0,0,24,Medium
51,Male,Caucasian,0,1,F,0,0,0,1,Low
32,Male,Hispanic,6,1,M,1,1,1,9,Medium
28,Male,Caucasian,4,151,F,1,1,1,60,Low
26,Male,Caucasian,2,1,F,1,0,1,19,Low
28,Male,Caucasian,2,0,F,1,0,1,42,Low
49,Male,African-American,2,1,F,0,0,0,1,Low
33,Female,African-American,6,67,M,1,0,1,1,Low
47,Male,Caucasian,1,43,F,0,0,0,43,Low
56,Male,Caucasian,1,0,F,0,0,0,35,Low
53,Male,Caucasian,8,1,M,0,0,0,5,Low
27,Male,Other,2,1,M,1,1,1,1,Low
34,Male,Hispanic,17,1,F,1,0,1,39,Medium
41,Male,Caucasian,3,1,M,0,0,0,0,Low
45,Male,African-American,6,0,F,0,0,0,1,Low
47,Male,Caucasian,2,1,M,0,0,0,0,Low
21,Female,African-American,0,0,F,0,0,0,77,High
27,Male,Caucasian,2,0,M,1,1,1,1,Low
21,Male,African-American,0,2,F,0,0,0,13,Low
31,Male,Caucasian,0,1,F,0,0,0,81,Low
45,Female,Hispanic,0,0,M,0,0,0,1,Low
30,Male,African-American,8,1,F,1,1,0,0,Medium
43,Male,Hispanic,1,1,M,1,0,1,0,Low
23,Male,African-American,0,1,F,0,0,0,0,Low
52,Male,Caucasian,1,1,F,0,0,0,0,Low
48,Male,African-American,11,1,M,1,0,1,56,Low
51,Female,African-American,3,1,M,0,0,0,0,Low
30,Male,Caucasian,1,4,M,1,0,1,1,Low
29,Female,African-American,5,9,F,1,0,1,8,Low
44,Female,African-American,0,0,F,0,0,0,0,Low
34,Male,African-American,12,0,F,1,0,1,1,Medium
25,Female,Hispanic,0,0,F,0,0,0,0,Low
28,Male,African-American,5,1,F,1,0,1,2,Medium
28,Male,African-American,9,1,F,1,0,1,43,Medium
37,Male,Other,0,1,M,1,1,0,0,Low
34,Female,Caucasian,0,2,F,0,0,0,1,Low
23,Male,African-American,3,1,M,1,1,1,9,Medium
71,Male,Caucasian,3,1,M,0,0,0,0,Low
45,Male,Caucasian,2,0,M,0,0,0,0,Low
33,Female,Native American,5,1,F,1,0,1,2,Medium
29,Male,African-American,0,0,M,0,0,0,1,Low
52,Male,African-American,23,220,F,1,0,1,204,Low
26,Male,Caucasian,1,31,F,0,0,0,7,Medium
31,Male,Hispanic,0,1,M,1,0,1,0,Low
36,Male,Hispanic,5,2,F,0,0,0,0,Low
52,Male,African-American,17,0,F,1,0,1,29,Medium
42,Male,Hispanic,1,0,F,1,1,1,51,Low
21,Male,African-American,0,1,M,0,0,0,3,Medium
29,Male,Caucasian,2,1,M,0,0,0,1,Low
54,Male,Caucasian,0,4,M,0,0,0,1,Low
58,Male,Caucasian,12,161,F,1,0,1,54,Low
22,Female,Caucasian,1,1,M,0,0,0,0,High
27,Male,Caucasian,0,1,F,1,0,1,0,Low
29,Male,Caucasian,1,1,M,0,0,0,0,Low
25,Female,Hispanic,14,1,F,0,0,0,0,Medium
62,Male,Other,0,1,M,0,0,0,1,Low
23,Female,African-American,2,1,M,1,0,1,1,Medium
22,Male,Other,1,1,F,1,0,1,1,Low
65,Female,Caucasian,1,11,F,0,0,0,1,Low
28,Female,Caucasian,5,275,F,1,0,1,109,High
31,Male,African-American,15,1,F,1,0,1,91,Medium
31,Male,Caucasian,0,0,F,0,0,0,0,Low
21,Male,African-American,0,1,F,0,0,0,5,High
27,Male,African-American,17,0,F,1,1,1,1,Medium
33,Male,Caucasian,1,1,F,0,0,0,20,Low
25,Male,African-American,3,1,F,0,0,0,1,Medium
39,Male,Caucasian,1,1,F,0,0,0,0,Low
29,Male,African-American,8,0,M,1,1,1,1,High
27,Male,African-American,15,1,F,1,0,1,48,High
42,Female,Caucasian,0,3,F,0,0,0,1,Low
21,Male,Caucasian,0,1,F,0,0,0,0,High
27,Male,African-American,5,1,M,1,0,1,6,Medium
36,Male,African-American,2,1,M,1,1,1,46,High
24,Female,African-American,0,1,F,1,1,1,0,Low
67,Female,Caucasian,0,3,M,0,0,0,0,Low
29,Male,Other,4,1,F,1,1,1,3,Low
27,Female,African-American,2,40,F,0,0,0,9,Medium
39,Male,African-American,3,1,F,1,1,1,34,Low
42,Male,Caucasian,5,84,F,0,0,0,0,Medium
41,Male,Hispanic,1,4,M,0,0,0,0,Low
25,Female,African-American,1,1,F,0,0,0,4,Low
40,Male,Caucasian,8,28,F,1,0,1,6,High
37,Male,African-American,4,1,M,1,1,1,1,Low
42,Female,African-American,8,0,F,1,0,1,1,High
27,Female,African-American,12,61,M,1,0,1,0,Medium
26,Male,African-American,8,1,F,1,0,1,1,High
23,Male,African-American,1,0,M,0,0,0,178,Medium
32,Male,Caucasian,8,31,M,1,0,1,1,Medium
31,Female,Caucasian,1,1,M,1,1,1,1,Low
20,Male,Caucasian,1,70,F,1,0,1,2,Medium
26,Male,Caucasian,4,1,F,1,0,1,2,Medium
51,Male,Caucasian,2,0,M,1,0,1,0,Low
67,Male,Caucasian,0,1,M,0,0,0,0,Low
27,Male,African-American,10,1,F,0,0,0,0,Medium
26,Female,Caucasian,1,1,M,0,0,0,1,Medium
55,Male,African-American,3,1,M,1,0,1,69,Medium
51,Male,Caucasian,1,1,F,0,0,0,0,Low
31,Male,Other,0,1,F,0,0,0,67,Low
28,Male,Caucasian,0,1,M,0,0,0,0,Low
51,Female,Caucasian,0,1,M,0,0,0,0,Low
28,Male,African-American,13,1,F,1,0,1,1,High
22,Male,African-American,0,1,F,1,0,1,1,Medium
26,Male,African-American,2,1,F,1,0,1,2,Low
27,Female,African-American,1,1,F,0,0,0,2,Low
32,Male,African-American,5,1,M,0,0,0,1,Low
36,Male,African-American,11,1,F,1,0,1,36,Medium
27,Male,African-American,4,1,M,0,0,0,1,Medium
41,Male,Caucasian,1,1,F,1,1,1,1,Low
24,Male,African-American,12,1,M,0,0,0,17,High
61,Male,African-American,11,1,F,0,0,0,1,Low
29,Female,Caucasian,3,0,F,0,0,0,0,Low
34,Male,Caucasian,11,1,F,0,0,0,1,Low
45,Male,Caucasian,0,5,F,0,0,0,1,Low
21,Male,Caucasian,3,1,F,1,0,1,1,High
28,Male,African-American,20,0,F,1,0,1,0,High
23,Male,African-American,3,1,F,0,0,0,0,Medium
31,Male,Caucasian,6,1,F,0,0,0,3,Low
59,Male,Caucasian,0,1,M,1,0,1,0,Low
40,Male,African-American,8,1,M,1,0,1,0,Low
22,Female,Caucasian,1,1,M,0,0,0,17,High
21,Male,African-American,1,1,M,1,0,1,1,Low
24,Male,African-American,1,230,F,1,0,1,210,Medium
25,Male,Caucasian,2,25,F,1,0,1,1,Medium
25,Female,African-American,1,1,F,0,0,0,1,Medium
47,Male,African-American,3,0,M,1,0,1,7,Medium
25,Male,Hispanic,1,43,F,0,0,0,3,Low
21,Male,African-American,5,1,M,1,0,1,1,Medium
29,Male,African-American,1,1,F,1,1,1,3,Medium
40,Male,Caucasian,4,1,F,1,0,1,0,Medium
32,Female,Hispanic,1,3,F,0,0,0,0,Low
39,Male,Caucasian,0,1,M,0,0,0,0,Low
22,Male,Other,3,1,F,0,0,0,2,Low
30,Female,African-American,0,1,M,1,0,1,0,Medium
22,Female,Caucasian,2,31,F,1,1,1,0,Medium
25,Male,Caucasian,0,1,M,0,0,0,0,High
21,Female,Caucasian,0,1,M,1,0,1,2,Medium
25,Male,Caucasian,0,1,M,1,0,1,21,Low
54,Male,Caucasian,1,102,F,1,0,1,100,Low
27,Male,African-American,5,0,M,1,0,1,37,High
45,Male,Caucasian,4,1,M,1,0,1,4,Low
32,Male,African-American,4,1,F,1,0,1,1,Low
22,Male,African-American,0,1,M,1,1,1,1,High
23,Male,Other,6,1,F,1,0,1,84,High
44,Female,African-American,6,1,F,0,0,0,2,Medium
59,Male,Other,20,1,F,1,0,1,198,Low
28,Male,African-American,0,1,M,1,0,1,0,Low
23,Male,African-American,0,1,F,0,0,0,1,Low
46,Male,Caucasian,0,1,F,0,0,0,0,Low
33,Male,Caucasian,2,14,F,0,0,0,14,Low
30,Male,Other,1,1,M,1,0,1,0,Low
40,Female,Caucasian,3,1,F,1,1,1,0,Low
54,Male,Caucasian,7,0,F,0,0,0,0,Low
21,Male,Caucasian,0,1,M,0,0,0,1,Medium
43,Male,Caucasian,6,1,M,1,1,1,0,Low
22,Male,African-American,3,41,F,1,0,1,0,Medium
22,Male,African-American,0,1,M,0,0,0,3,High
31,Male,African-American,0,0,F,0,0,0,1,Medium
32,Male,African-American,6,1,F,1,0,1,130,High
50,Female,Caucasian,3,55,F,1,0,0,57,Medium
27,Male,Hispanic,4,1,F,1,1,1,3,Low
21,Male,African-American,1,1,M,0,0,0,1,Medium
23,Male,Caucasian,0,0,M,0,0,0,0,Medium
33,Male,African-American,3,1,M,1,0,1,114,Medium
64,Male,African-American,0,1,M,0,0,0,1,Low
42,Female,Other,0,1,F,0,0,0,281,Low
20,Male,African-American,0,1,F,0,0,0,0,Low
26,Male,Caucasian,1,1,M,0,0,0,1,Low
30,Male,African-American,18,1,F,1,0,1,61,High
23,Male,Hispanic,0,1,M,1,1,1,1,Low
23,Male,African-American,10,1,F,1,0,1,4,High
60,Male,African-American,13,1,F,1,0,1,2,Medium
46,Male,African-American,2,0,F,1,0,1,64,Medium
29,Female,African-American,0,1,F,0,0,0,0,Low
56,Male,Caucasian,0,0,M,1,0,1,1,Low
45,Female,African-American,0,1,F,0,0,0,0,Low
26,Male,African-American,4,0,F,1,0,1,0,Low
47,Female,African-American,4,1,M,0,0,0,0,Medium
29,Female,African-American,7,0,F,1,0,1,1,Medium
32,Male,African-American,9,1,F,0,0,0,56,High
27,Male,Caucasian,2,50,F,1,1,1,1,Low
23,Male,Other,0,1,F,0,0,0,0,Low
29,Male,African-American,10,1,F,1,0,1,29,High
33,Male,Hispanic,11,0,F,1,0,1,1,Medium
22,Male,African-American,1,1,F,1,0,1,21,Medium
33,Female,Hispanic,2,64,F,0,0,0,30,Low
28,Female,African-American,1,1,F,0,0,0,0,Low
36,Male,Caucasian,0,0,F,0,0,0,36,Low
32,Male,Hispanic,1,0,F,0,0,0,0,Low
24,Male,African-American,0,1,F,0,0,0,2,Medium
33,Male,African-American,9,1,M,1,0,1,2,High
46,Male,African-American,2,1,M,0,0,0,1,Medium
31,Male,Caucasian,9,0,M,1,0,1,1,High
49,Male,Caucasian,3,1,F,1,0,1,34,High
24,Male,African-American,0,0,F,1,0,1,1,Low
57,Male,African-American,28,0,F,1,1,1,2,High
36,Male,African-American,14,1,F,1,0,1,2,High
43,Male,African-American,23,1,F,0,0,0,102,Medium
42,Male,African-American,0,0,M,0,0,0,6,Medium
32,Male,Caucasian,4,1,F,1,0,1,0,High
26,Male,Caucasian,1,1,F,0,0,0,5,Low
74,Male,Caucasian,0,1,M,0,0,0,1,Low
24,Male,African-American,3,1,F,1,0,1,1,Medium
24,Female,Hispanic,1,2,M,0,0,0,0,Low
22,Male,Other,0,1,F,0,0,0,1,Low
33,Male,African-American,2,1,M,0,0,0,1,Low
22,Male,African-American,1,1,M,1,1,1,0,Medium
50,Male,Caucasian,4,27,M,0,0,0,26,Low
